Item;Código de item;Nome do produto;Descrição química;Grau de Etoxilação;Grupo de Família;Família de Produtos;Peso Molecular;Data inicial do estudo;Tipo de estudo;Ensaios físico-químicos;ensaio_normalizado;categoria_ensaio;is_quantitativo;Método;Especificação;spec_tipo;spec_min;spec_max;0 dia_valor;0 dia_menor_que;1 sem_valor;1 sem_menor_que;2 sem_valor;2 sem_menor_que;1m_valor;1m_menor_que;2m_valor;2m_menor_que;3m_valor;3m_menor_que;4m_valor;4m_menor_que;5m_valor;5m_menor_que;6m_valor;6m_menor_que;9m_valor;9m_menor_que;12m_valor;12m_menor_que;18m_valor;18m_menor_que;24m_valor;24m_menor_que;30m_valor;30m_menor_que;36m_valor;36m_menor_que
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Acelerado;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;Líquido, Límpido;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Acelerado;Viscosidade, 8ºC, CP;Viscosidade;Fisico-Quimico;True;MA-766;Max. 100000;MAXIMO;;100000.0;2208.8;False;;False;;False;;False;;False;2126.0;False;;False;;False;2152.0;False;;False;;False;;False;;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Acelerado;Cor Gardner, 25ºC;Cor Gardner;Cor;True;MA-881;Máx. 2,5;MAXIMO;;2.5;0.2;False;;False;;False;;False;;False;0.2;False;;False;;False;0.2;False;;False;;False;;False;;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Acelerado;Água, %;Teor de Agua;Fisico-Quimico;True;MA-875;30,5 a 32,5;RANGE;30.5;32.5;31.42;False;;False;;False;;False;;False;31.14;False;;False;;False;31.35;False;;False;;False;;False;;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Acelerado;Sólidos, %;Solidos;Composicao;True;MA-943;67,5 a 69,5;RANGE;67.5;69.5;68.9;False;;False;;False;;False;;False;68.4;False;;False;;False;68.29;False;;False;;False;;False;;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Longa duração;Material em suspensão, adimencional;Material em Suspensao;Organoleptico;False;MA-222;Substancialmente livre;DESCRITIVA;;;ISENTO;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;ISENTO;False;ISENTO;False;ISENTO;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Longa duração;pH, 1% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;6,2 a 7,3;RANGE;6.2;7.3;6.29;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;5.5;False;5.71;False;5.22;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Longa duração;Aparência, 25ºC;Aparencia;Organoleptico;False;MA-742;Líquido, Límpido;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Longa duração;Viscosidade, 8ºC, CP;Viscosidade;Fisico-Quimico;True;MA-766;Max. 100000;MAXIMO;;100000.0;2208.8;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;2175.3;False;2061.0;False;2145.0;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Longa duração;Cor Gardner, 25ºC;Cor Gardner;Cor;True;MA-881;Máx. 2,5;MAXIMO;;2.5;0.2;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;0.2;False;0.2;False;0.2;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Longa duração;Água, %;Teor de Agua;Fisico-Quimico;True;MA-875;30,5 a 32,5;RANGE;30.5;32.5;31.42;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;31.34;False;31.61;False;30.69;False;;False;;False
43;AL2;Oxitive 7140;Mistura de alcoois etoxilados;Não aplicável;Blends and Specialties;Blend - Coatings;Não aplicável;2022-02-23;Longa duração;Sólidos, %;Solidos;Composicao;True;MA-943;67,5 a 69,5;RANGE;67.5;69.5;68.9;False;;False;;False;;False;;False;;False;;False;;False;;False;;False;68.2;False;68.59;False;68.34;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Acelerado;Benzotriazol, %;Componentes Especificos;Composicao;True;MA-1328;3,1 - 3,6;RANGE;3.1;3.6;3.22;False;;False;;False;3.11;False;;False;3.02;False;;False;;False;3.02;False;;False;;False;;False;;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Acelerado;DEA, %;Etanolaminas;Composicao;True;MA-1328;25,0 - 28,7;RANGE;25.0;28.7;26.02;False;;False;;False;25.62;False;;False;25.61;False;;False;;False;25.56;False;;False;;False;;False;;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Acelerado;Difenilamina, %;Aminas;Composicao;True;MA-1328;3,1 - 3,6;RANGE;3.1;3.6;3.17;False;;False;;False;3.12;False;;False;3.14;False;;False;;False;3.18;False;;False;;False;;False;;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Acelerado;Metiltriglicol, %;Glicois;Composicao;True;MA-1328;10,0 - 11,6;RANGE;10.0;11.6;10.7;False;;False;;False;10.58;False;;False;10.76;False;;False;;False;10.62;False;;False;;False;;False;;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Acelerado;Ultrafluid CI 80, %;Componentes Especificos;Composicao;True;MA-1328;46,0 - 52,0;RANGE;46.0;52.0;47.04;False;;False;;False;46.27;False;;False;46.15;False;;False;;False;46.09;False;;False;;False;;False;;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Acelerado;Cor PtCo temperatura ambiente;Cor Pt-Co;Cor;True;MA-881;500 máx.;MAXIMO;;500.0;120.0;False;;False;;False;183.0;False;;False;213.6;False;;False;;False;350.0;False;;False;;False;;False;;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Longa duração;Benzotriazol, %;Componentes Especificos;Composicao;True;MA-1328;3,1 - 3,6;RANGE;3.1;3.6;3.22;False;;False;;False;;False;;False;3.01;False;;False;;False;3.02;False;3.2;False;3.2;False;3.32;False;2.7;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Longa duração;DEA, %;Etanolaminas;Composicao;True;MA-1328;25,0 - 28,7;RANGE;25.0;28.7;26.02;False;;False;;False;;False;;False;25.59;False;;False;;False;25.51;False;26.19;False;26.0;False;26.4;False;24.65;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Longa duração;Difenilamina, %;Aminas;Composicao;True;MA-1328;3,1 - 3,6;RANGE;3.1;3.6;3.17;False;;False;;False;;False;;False;3.16;False;;False;;False;3.2;False;3.14;False;3.0;False;3.1;False;2.64;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Longa duração;Metiltriglicol, %;Glicois;Composicao;True;MA-1328;10,0 - 11,6;RANGE;10.0;11.6;10.7;False;;False;;False;;False;;False;10.69;False;;False;;False;10.67;False;10.74;False;10.7;False;10.97;False;9.32;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Longa duração;Ultrafluid CI 80, %;Componentes Especificos;Composicao;True;MA-1328;46,0 - 52,0;RANGE;46.0;52.0;47.04;False;;False;;False;;False;;False;46.25;False;;False;;False;46.13;False;47.09;False;47.2;False;46.94;False;48.42;False;;False;;False
44;S55;Pacote Anticorrosivo para DOT4;Mistura anticorrosiva para DOT4;Não aplicável;Blends and Specialties;Blend - DOT;Não aplicável;2016-05-13;Longa duração;Cor PtCo temperatura ambiente;Cor Pt-Co;Cor;True;MA-881;500 máx.;MAXIMO;;500.0;120.0;False;;False;;False;;False;;False;222.1;False;;False;;False;350.0;False;200.0;False;200.0;False;302.7;False;>506;False;;False;;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Acelerado;Teor de Água;Teor de Agua;Fisico-Quimico;True;MA - 875;máximo 2,5;MAXIMO;;2.5;1.41;False;1.39;False;1.46;False;1.37;False;1.38;False;1.49;False;1.42;False;1.34;False;1.6;False;;False;;False;;False;;False;;False;;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Acelerado;pH, 5% aquoso;pH;Fisico-Quimico;True;MA - 729;7,0 a 8,0;RANGE;7.0;8.0;7.43;False;7.56;False;7.54;False;7.5;False;7.49;False;7.54;False;7.4;False;7.61;False;7.58;False;;False;;False;;False;;False;;False;;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Acelerado;Ponto de névoa 1% p/p, NaCl 5% p/p;Ponto de Nevoa;Fisico-Quimico;True;MA - 778;65 a 85;RANGE;65.0;85.0;74.7;False;75.5;False;75.9;False;75.8;False;76.2;False;75.8;False;75.4;False;75.81;False;75.51;False;;False;;False;;False;;False;;False;;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Acelerado;Índice de acidez;Indice de Acidez;Fisico-Quimico;True;MA - 638;37 a 57;RANGE;37.0;57.0;42.0;False;42.6;False;42.78;False;45.35;False;43.34;False;43.48;False;45.11;False;46.28;False;42.74;False;;False;;False;;False;;False;;False;;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Acelerado;Aparência;Aparencia;Organoleptico;False;MA - 742;líquido viscoso, límpido e turvo, amarelo e âmbar;DESCRITIVA;;;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;SOLIDO;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Longa duração;Teor de Água;Teor de Agua;Fisico-Quimico;True;MA - 875;máximo 2,5;MAXIMO;;2.5;1.41;False;;False;;False;;False;;False;1.47;False;;False;;False;1.6;False;1.4;False;1.56;False;3.26;False;1.54;False;4.52;False;1.76;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Longa duração;pH, 5% aquoso;pH;Fisico-Quimico;True;MA - 729;7,0 a 8,0;RANGE;7.0;8.0;7.43;False;;False;;False;;False;;False;7.52;False;;False;;False;7.56;False;7.46;False;7.71;False;7.45;False;7.7;False;7.54;False;7.9;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Longa duração;Ponto de névoa 1% p/p, NaCl 5% p/p;Ponto de Nevoa;Fisico-Quimico;True;MA - 778;65 a 85;RANGE;65.0;85.0;74.7;False;;False;;False;;False;;False;75.9;False;;False;;False;75.71;False;76.46;False;75.5;False;75.3;False;75.16;False;75.2;False;77.0;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Longa duração;Índice de acidez;Indice de Acidez;Fisico-Quimico;True;MA - 638;37 a 57;RANGE;37.0;57.0;42.0;False;;False;;False;;False;;False;50.53;False;;False;;False;42.75;False;40.9;False;39.1;False;43.82;False;36.42;False;43.46;False;35.36;False
45;H08;SURFOM 1322 SC;Triestirilfenol 16EO fosfatado neutralizado com TEA ;16EO;Esters and Their Derivatives;Phosphate ester;1144;2013-03-19;Longa duração;Aparência;Aparencia;Organoleptico;False;MA - 742;líquido viscoso, límpido e turvo, amarelo e âmbar;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False;LIQUIDO;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Acidez, índice de (1ª viragem), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-574;20,0 - 27,0;RANGE;20.0;27.0;23.77;False;;False;;False;;False;;False;;False;;False;;False;23.69;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Acidez, índice de (2ª viragem), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-574;44,0 - 52,0;RANGE;44.0;52.0;48.72;False;;False;;False;;False;;False;;False;;False;;False;48.72;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Ácido fosfórico livre, %p;Acido Fosforico;Composicao;True;MA-574;0,0 - 2,0;RANGE;0.0;2.0;1.17;False;;False;;False;;False;;False;;False;;False;;False;1.2;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Diester, %p;Esteres;Composicao;True;MA-574;0,0 - 3,0;RANGE;0.0;3.0;ND;False;;False;;False;;False;;False;;False;;False;;False;ND;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Monoester, %p;Esteres;Composicao;True;MA-574;28,0 - 35,0;RANGE;28.0;35.0;36.57;False;;False;;False;;False;;False;;False;;False;;False;36.38;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;pH 5% p/p aquoso, 25°C;pH;Fisico-Quimico;True;MA-729;1,5 - 2,7;RANGE;1.5;2.7;1.96;False;;False;;False;;False;;False;;False;;False;;False;2.2;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Aparência, 25°C;Aparencia;Organoleptico;False;MA-742;Líquido viscoso, amarelo a marrom claro;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Ponto de névoa 1% p/p, NaCl 5% p/p °C;Ponto de Nevoa;Fisico-Quimico;True;MA-778;59 - 63;RANGE;59.0;63.0;60.6;False;;False;;False;;False;;False;;False;;False;;False;62.15;False;;False;;False;;False;;False;;False;;False
46;59S;Surfom 1323 SC;Triestirilfenol 16EO fosfatado na forma ácida;16EO;Esters and Their Derivatives;Phosphate ester;1083;2024-01-13;Acelerado;Água, %;Teor de Agua;Fisico-Quimico;True;MA-875;0,0 - 2,3;RANGE;0.0;2.3;0.04;False;;False;;False;;False;;False;;False;;False;;False;0.5;False;;False;;False;;False;;False;;False;;False
47;N90;Surfom 1325 SC ;Triestirilfenol 16EO fosfatado neutralizado com potássio em propilenoglicol ;16EO;Esters and Their Derivatives;Phosphate ester;1099;2023-12-28;Acelerado;Sólidos totais;Solidos;Composicao;True;MA-657;39 - 42;RANGE;39.0;42.0;41.25;False;;False;;False;;False;;False;;False;;False;;False;40.81;False;;False;;False;;False;;False;;False;;False
47;N90;Surfom 1325 SC ;Triestirilfenol 16EO fosfatado neutralizado com potássio em propilenoglicol ;16EO;Esters and Their Derivatives;Phosphate ester;1099;2023-12-28;Acelerado;pH 1% p/p aquoso, 25°C;pH;Fisico-Quimico;True;MA-729;8,0 - 8,8;RANGE;8.0;8.8;8.51;False;;False;;False;;False;;False;;False;;False;;False;8.41;False;;False;;False;;False;;False;;False;;False
47;N90;Surfom 1325 SC ;Triestirilfenol 16EO fosfatado neutralizado com potássio em propilenoglicol ;16EO;Esters and Their Derivatives;Phosphate ester;1099;2023-12-28;Acelerado;Aparência, 25°C;Aparencia;Organoleptico;False;MA-742;Líquido, límpido, viscoso, incolor a amarelado;DESCRITIVA;;;LIQUIDO;False;;False;;False;;False;;False;;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
47;N90;Surfom 1325 SC ;Triestirilfenol 16EO fosfatado neutralizado com potássio em propilenoglicol ;16EO;Esters and Their Derivatives;Phosphate ester;1099;2023-12-28;Acelerado;Ponto de névoa 1% p/p, NaCl 5% p/p °C;Ponto de Nevoa;Fisico-Quimico;True;MA-778;74,0 - 85,0;RANGE;74.0;85.0;80.44;False;;False;;False;;False;;False;;False;;False;;False;82.55;False;;False;;False;;False;;False;;False;;False
47;N90;Surfom 1325 SC ;Triestirilfenol 16EO fosfatado neutralizado com potássio em propilenoglicol ;16EO;Esters and Their Derivatives;Phosphate ester;1099;2023-12-28;Acelerado;Água, %;Teor de Agua;Fisico-Quimico;True;MA-875;0,0 - 5,0;RANGE;0.0;5.0;2.64;False;;False;;False;;False;;False;;False;;False;;False;2.71;False;;False;;False;;False;;False;;False;;False
48;81C;Surfom 1500 SC ;Nonilfenol 6EO fosfatado ;6EO;Esters and Their Derivatives;Phosphate ester;Não disponível;2017-10-20;Acelerado;Sólidos, %p;Solidos;Composicao;True;MA-658;81,0 - 89,0;RANGE;81.0;89.0;82.57;False;;False;;False;83.12;False;;False;83.7;False;;False;;False;82.91;False;;False;;False;;False;;False;;False;;False
48;81C;Surfom 1500 SC ;Nonilfenol 6EO fosfatado ;6EO;Esters and Their Derivatives;Phosphate ester;Não disponível;2017-10-20;Acelerado;Viscosidade, 25ºC,BKF LVT 12rpm, sp3, cP;Viscosidade;Fisico-Quimico;True;MA-664;1800 - 3800;RANGE;1800.0;3800.0;2063.0;False;;False;;False;2059.0;False;;False;2040.0;False;;False;;False;1892.0;False;;False;;False;;False;;False;;False;;False
48;81C;Surfom 1500 SC ;Nonilfenol 6EO fosfatado ;6EO;Esters and Their Derivatives;Phosphate ester;Não disponível;2017-10-20;Acelerado;pH, 5% p/p, aquoso, 25ºC;pH;Fisico-Quimico;True;MA-729;7,0 - 8,5;RANGE;7.0;8.5;7.48;False;;False;;False;7.4;False;;False;7.39;False;;False;;False;7.4;False;;False;;False;;False;;False;;False;;False
48;81C;Surfom 1500 SC ;Nonilfenol 6EO fosfatado ;6EO;Esters and Their Derivatives;Phosphate ester;Não disponível;2017-10-20;Acelerado;Aparência, aprox. 25ºC;Aparencia;Organoleptico;False;MA-742;Liquido Amarelado;DESCRITIVA;;;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;LIQUIDO;False;;False;;False;LIQUIDO;False;;False;;False;;False;;False;;False;;False
48;81C;Surfom 1500 SC ;Nonilfenol 6EO fosfatado ;6EO;Esters and Their Derivatives;Phosphate ester;Não disponível;2017-10-20;Acelerado;Água, %p;Teor de Agua;Fisico-Quimico;True;MA-875;11,0 - 19,0;RANGE;11.0;19.0;13.32;False;;False;;False;13.7;False;;False;13.53;False;;False;;False;13.14;False;;False;;False;;False;;False;;False;;False
48;81C;Surfom 1500 SC ;Nonilfenol 6EO fosfatado ;6EO;Esters and Their Derivatives;Phosphate ester;Não disponível;2017-10-20;Acelerado;Cor Gardner, 25ºC;Cor Gardner;Cor;True;MA-881;0 - 6;RANGE;0.0;6.0;2.2;False;;False;;False;1.8;False;;False;2.0;False;;False;;False;1.4;False;;False;;False;;False;;False;;False;;False
48;81C;Surfom 1500 SC ;Nonilfenol 6EO fosfatado ;6EO;Esters and Their Derivatives;Phosphate ester;Não disponível;2017-10-20;Longa duração;Sólidos, %p;Solidos;Composicao;True;MA-658;81,0 - 89,0;RANGE;81.0;89.0;82.57;False;;False;;False;;False;;False;83.66;False;;False;;False;82.96;False;83.8;False;85.43;False;83.15;False;84.99;False;84.18;False;84.7;False
